id_usuario,id_ativo,nome,sistema_operacional_e_versao
9217,18469,Servidor,Ubuntu 20.04
9218,18470,MacBook,macOS Monterey
9218,18471,Notebook,Windows 11
9218,18472,Notebook,Windows 10
9219,18473,Servidor,Ubuntu 22.04
9219,18474,Servidor,Ubuntu 22.04
9219,18475,Servidor,Ubuntu 20.04
9220,18476,iPhone,iOS 17
9220,18477,iPhone,iOS 17
9221,18478,MacBook,macOS Ventura
9222,18479,Celular,Android 13
9223,18480,iPhone,iOS 17
9224,18481,iPhone,iOS 17
9225,18482,Celular,Android 13
9225,18483,Servidor,Ubuntu 22.04
9226,18484,Notebook,Windows 11
9226,18485,Notebook,Windows 10
9227,18486,iPhone,iOS 17
9227,18487,Servidor,Ubuntu 22.04
9228,18488,MacBook,macOS Monterey
9228,18489,MacBook,macOS Ventura
9229,18490,iPhone,iOS 17
9229,18491,Notebook,Windows 11
9229,18492,MacBook,macOS Monterey
9230,18493,Notebook,Windows 11
9231,18494,iPhone,iOS 17
9231,18495,MacBook,macOS Monterey
9232,18496,Notebook,Windows 11
9232,18497,iPhone,iOS 17
9233,18498,MacBook,macOS Monterey
9233,18499,Celular,Android 14
9233,18500,MacBook,macOS Monterey
9234,18501,Notebook,Windows 10
9234,18502,iPhone,iOS 17
9235,18503,iPhone,iOS 17
9236,18504,MacBook,macOS Ventura
9236,18505,MacBook,macOS Monterey
9236,18506,Celular,Android 14
9237,18507,MacBook,macOS Monterey
9237,18508,MacBook,macOS Ventura
9237,18509,Celular,Android 13
9238,18510,Servidor,Ubuntu 22.04
9238,18511,Notebook,Windows 11
9238,18512,MacBook,macOS Monterey
9239,18513,Servidor,Ubuntu 20.04
9239,18514,Servidor,Ubuntu 20.04
9240,18515,Servidor,Ubuntu 20.04
9241,18516,iPhone,iOS 16
9241,18517,Celular,Android 13
9242,18518,Notebook,Windows 11
9242,18519,Celular,Android 13
9242,18520,Celular,Android 13
9243,18521,MacBook,macOS Monterey
9243,18522,Celular,Android 14
9244,18523,MacBook,macOS Ventura
9245,18524,Notebook,Windows 11
9245,18525,Notebook,Windows 11
9245,18526,Servidor,Ubuntu 20.04
9246,18527,MacBook,macOS Monterey
9247,18528,Notebook,Windows 11
9247,18529,Celular,Android 14
9247,18530,iPhone,iOS 16
9248,18531,MacBook,macOS Monterey
9249,18532,MacBook,macOS Monterey
9249,18533,MacBook,macOS Ventura
9250,18534,iPhone,iOS 16
9251,18535,iPhone,iOS 17
9251,18536,Servidor,Ubuntu 22.04
9252,18537,MacBook,macOS Monterey
9252,18538,Notebook,Windows 10
9252,18539,Celular,Android 13
9253,18540,Notebook,Windows 10
9253,18541,Notebook,Windows 11
9253,18542,iPhone,iOS 17
9254,18543,iPhone,iOS 16
9255,18544,Celular,Android 13
9255,18545,Notebook,Windows 10
9256,18546,MacBook,macOS Monterey
9256,18547,iPhone,iOS 17
9256,18548,iPhone,iOS 16
9257,18549,Servidor,Ubuntu 20.04
9257,18550,Celular,Android 13
9258,18551,Celular,Android 13
9258,18552,Notebook,Windows 10
9258,18553,MacBook,macOS Ventura
9259,18554,iPhone,iOS 17
9259,18555,MacBook,macOS Monterey
9260,18556,Servidor,Ubuntu 22.04
9260,18557,Celular,Android 13
9261,18558,Celular,Android 13
9261,18559,Notebook,Windows 10
9262,18560,MacBook,macOS Monterey
9262,18561,iPhone,iOS 17
9262,18562,Notebook,Windows 10
9263,18563,iPhone,iOS 17
9264,18564,MacBook,macOS Ventura
9264,18565,Notebook,Windows 10
9265,18566,Celular,Android 14
9265,18567,iPhone,iOS 17
9265,18568,Celular,Android 14
9266,18569,iPhone,iOS 17
9266,18570,iPhone,iOS 16
9266,18571,MacBook,macOS Monterey
9267,18572,Notebook,Windows 11
9267,18573,iPhone,iOS 17
9268,18574,Celular,Android 14
9268,18575,Notebook,Windows 11
9269,18576,Servidor,Ubuntu 20.04
9269,18577,Notebook,Windows 10
9269,18578,Notebook,Windows 10
9270,18579,iPhone,iOS 16
9270,18580,Celular,Android 14
9271,18581,Notebook,Windows 10
9272,18582,Celular,Android 14
9273,18583,Notebook,Windows 11
9273,18584,Servidor,Ubuntu 20.04
9274,18585,Celular,Android 13
9274,18586,iPhone,iOS 16
9275,18587,Celular,Android 14
9276,18588,Celular,Android 13
9276,18589,Servidor,Ubuntu 22.04
9276,18590,Notebook,Windows 10
9277,18591,Celular,Android 13
9277,18592,iPhone,iOS 16
9277,18593,Celular,Android 14
9278,18594,iPhone,iOS 17
9278,18595,Notebook,Windows 10
9278,18596,MacBook,macOS Monterey
9279,18597,Notebook,Windows 10
9280,18598,Celular,Android 13
9281,18599,MacBook,macOS Monterey
9281,18600,MacBook,macOS Monterey
9281,18601,Notebook,Windows 10
9282,18602,Celular,Android 14
9282,18603,Notebook,Windows 11
9283,18604,Celular,Android 13
9283,18605,iPhone,iOS 16
9284,18606,iPhone,iOS 16
9285,18607,Celular,Android 14
9286,18608,iPhone,iOS 17
9286,18609,Servidor,Ubuntu 22.04
9286,18610,MacBook,macOS Monterey
9287,18611,Notebook,Windows 10
9287,18612,MacBook,macOS Ventura
9288,18613,MacBook,macOS Ventura
9288,18614,Celular,Android 14
9288,18615,iPhone,iOS 16
9289,18616,Servidor,Ubuntu 22.04
9290,18617,Servidor,Ubuntu 22.04
9290,18618,iPhone,iOS 16
9290,18619,MacBook,macOS Ventura
9291,18620,Servidor,Ubuntu 22.04
9291,18621,iPhone,iOS 16
9291,18622,Notebook,Windows 10
9292,18623,iPhone,iOS 17
9292,18624,iPhone,iOS 16
9292,18625,Celular,Android 14
9293,18626,iPhone,iOS 16
9294,18627,Servidor,Ubuntu 22.04
9294,18628,Celular,Android 14
9295,18629,MacBook,macOS Ventura
9295,18630,iPhone,iOS 16
9295,18631,iPhone,iOS 17
9296,18632,Notebook,Windows 11
9297,18633,iPhone,iOS 16
9297,18634,MacBook,macOS Monterey
9298,18635,Servidor,Ubuntu 22.04
9298,18636,Servidor,Ubuntu 22.04
9298,18637,Notebook,Windows 11
9299,18638,Notebook,Windows 10
9299,18639,Notebook,Windows 10
9300,18640,Notebook,Windows 11
9300,18641,iPhone,iOS 17
9300,18642,iPhone,iOS 17
9301,18643,Notebook,Windows 11
9301,18644,Notebook,Windows 11
9301,18645,Notebook,Windows 10
9302,18646,iPhone,iOS 17
9302,18647,iPhone,iOS 17
9302,18648,Notebook,Windows 11
9303,18649,Celular,Android 13
9303,18650,Notebook,Windows 11
9304,18651,MacBook,macOS Ventura
9305,18652,Notebook,Windows 11
9305,18653,Servidor,Ubuntu 20.04
9305,18654,Servidor,Ubuntu 20.04
9306,18655,Notebook,Windows 10
9307,18656,Celular,Android 13
9307,18657,MacBook,macOS Ventura
9307,18658,Celular,Android 13
9308,18659,Servidor,Ubuntu 22.04
9308,18660,iPhone,iOS 17
9309,18661,Celular,Android 13
9309,18662,Notebook,Windows 11
9310,18663,Servidor,Ubuntu 20.04
9310,18664,Servidor,Ubuntu 20.04
9310,18665,Servidor,Ubuntu 20.04
9311,18666,Notebook,Windows 11
9312,18667,Celular,Android 14
9312,18668,Servidor,Ubuntu 22.04
9312,18669,MacBook,macOS Monterey
9313,18670,iPhone,iOS 16
9313,18671,Celular,Android 14
9314,18672,Servidor,Ubuntu 20.04
9315,18673,Celular,Android 14
9315,18674,MacBook,macOS Monterey
9315,18675,Celular,Android 14
9316,18676,Notebook,Windows 10
9316,18677,Celular,Android 13
9316,18678,iPhone,iOS 16
9317,18679,Notebook,Windows 11
9318,18680,MacBook,macOS Monterey
9318,18681,Notebook,Windows 10
9319,18682,iPhone,iOS 17
9319,18683,Notebook,Windows 11
9320,18684,Celular,Android 14
9320,18685,Celular,Android 13
9320,18686,MacBook,macOS Monterey
9321,18687,Servidor,Ubuntu 20.04
9321,18688,Servidor,Ubuntu 22.04
9322,18689,iPhone,iOS 16
9322,18690,MacBook,macOS Monterey
9322,18691,MacBook,macOS Ventura
9323,18692,MacBook,macOS Monterey
9324,18693,Notebook,Windows 10
9325,18694,iPhone,iOS 16
9326,18695,MacBook,macOS Monterey
9326,18696,iPhone,iOS 17
9326,18697,Servidor,Ubuntu 22.04
9327,18698,Celular,Android 14
9327,18699,Notebook,Windows 11
9327,18700,Notebook,Windows 10
9328,18701,iPhone,iOS 16
9329,18702,iPhone,iOS 17
9329,18703,Notebook,Windows 11
9329,18704,Notebook,Windows 11
9330,18705,MacBook,macOS Ventura
9330,18706,Notebook,Windows 10
9330,18707,Servidor,Ubuntu 22.04
9331,18708,Notebook,Windows 11
9331,18709,Celular,Android 14
9331,18710,Celular,Android 13
9332,18711,iPhone,iOS 17
9333,18712,Servidor,Ubuntu 22.04
9333,18713,iPhone,iOS 16
9334,18714,MacBook,macOS Ventura
9335,18715,iPhone,iOS 16
9335,18716,Celular,Android 13
9336,18717,Notebook,Windows 10
9336,18718,Celular,Android 13
9336,18719,Servidor,Ubuntu 20.04
9337,18720,iPhone,iOS 17
9337,18721,iPhone,iOS 16
9338,18722,iPhone,iOS 17
9338,18723,iPhone,iOS 17
9338,18724,Servidor,Ubuntu 20.04
9339,18725,Celular,Android 14
9339,18726,Notebook,Windows 10
9339,18727,iPhone,iOS 16
9340,18728,iPhone,iOS 16
9340,18729,Servidor,Ubuntu 22.04
9340,18730,Servidor,Ubuntu 22.04
9341,18731,iPhone,iOS 17
9342,18732,Notebook,Windows 10
9342,18733,Notebook,Windows 11
9342,18734,MacBook,macOS Ventura
9343,18735,Servidor,Ubuntu 22.04
9343,18736,Servidor,Ubuntu 20.04
9343,18737,MacBook,macOS Ventura
9344,18738,Celular,Android 14
9345,18739,Celular,Android 13
9346,18740,MacBook,macOS Ventura
9346,18741,MacBook,macOS Monterey
9347,18742,Celular,Android 14
9348,18743,MacBook,macOS Ventura
9348,18744,Notebook,Windows 11
9349,18745,Notebook,Windows 11
9350,18746,Celular,Android 14
9350,18747,Celular,Android 14
9350,18748,Notebook,Windows 11
9351,18749,Celular,Android 13
9351,18750,Celular,Android 13
9351,18751,Notebook,Windows 11
9352,18752,iPhone,iOS 17
9352,18753,MacBook,macOS Ventura
9353,18754,Celular,Android 14
9353,18755,iPhone,iOS 17
9354,18756,Servidor,Ubuntu 22.04
9354,18757,Celular,Android 13
9354,18758,iPhone,iOS 16
9355,18759,Notebook,Windows 11
9356,18760,Notebook,Windows 11
9357,18761,MacBook,macOS Monterey
9357,18762,iPhone,iOS 16
9357,18763,Servidor,Ubuntu 20.04
9358,18764,MacBook,macOS Monterey
9359,18765,Notebook,Windows 11
9360,18766,Servidor,Ubuntu 22.04
9360,18767,MacBook,macOS Ventura
9360,18768,Notebook,Windows 11
9361,18769,iPhone,iOS 17
9362,18770,MacBook,macOS Ventura
9363,18771,MacBook,macOS Ventura
9363,18772,Celular,Android 14
9364,18773,iPhone,iOS 16
9364,18774,Celular,Android 13
9365,18775,Celular,Android 14
9366,18776,Servidor,Ubuntu 20.04
9367,18777,iPhone,iOS 16
9367,18778,Celular,Android 14
9368,18779,Notebook,Windows 10
9369,18780,iPhone,iOS 17
9369,18781,iPhone,iOS 17
9369,18782,iPhone,iOS 17
9370,18783,Celular,Android 13
9371,18784,MacBook,macOS Monterey
9372,18785,Celular,Android 13
9373,18786,MacBook,macOS Ventura
9373,18787,Servidor,Ubuntu 22.04
9373,18788,Celular,Android 13
9374,18789,MacBook,macOS Ventura
9374,18790,iPhone,iOS 16
9374,18791,Celular,Android 14
9375,18792,MacBook,macOS Monterey
9375,18793,Celular,Android 13
9375,18794,iPhone,iOS 17
9376,18795,iPhone,iOS 16
9376,18796,Servidor,Ubuntu 22.04
9377,18797,Celular,Android 13
9378,18798,Servidor,Ubuntu 20.04
9379,18799,Servidor,Ubuntu 22.04
9380,18800,Notebook,Windows 10
9380,18801,iPhone,iOS 17
9381,18802,Servidor,Ubuntu 20.04
9382,18803,iPhone,iOS 16
9382,18804,MacBook,macOS Monterey
9383,18805,Celular,Android 14
9384,18806,Celular,Android 14
9385,18807,Servidor,Ubuntu 20.04
9385,18808,Notebook,Windows 11
9385,18809,Notebook,Windows 11
9386,18810,Notebook,Windows 11
9386,18811,Celular,Android 14
9387,18812,Servidor,Ubuntu 22.04
9387,18813,Servidor,Ubuntu 20.04
9387,18814,Servidor,Ubuntu 20.04
9388,18815,Servidor,Ubuntu 20.04
9388,18816,Notebook,Windows 11
9388,18817,iPhone,iOS 17
9389,18818,Servidor,Ubuntu 20.04
9389,18819,MacBook,macOS Ventura
9390,18820,MacBook,macOS Ventura
9390,18821,Servidor,Ubuntu 20.04
9391,18822,Notebook,Windows 11
9392,18823,Celular,Android 14
9392,18824,Notebook,Windows 10
9392,18825,Notebook,Windows 10
9393,18826,Servidor,Ubuntu 20.04
9393,18827,iPhone,iOS 17
9393,18828,Notebook,Windows 10
9394,18829,MacBook,macOS Ventura
9394,18830,Notebook,Windows 10
9395,18831,Notebook,Windows 11
9396,18832,Notebook,Windows 10
9396,18833,Servidor,Ubuntu 20.04
9397,18834,iPhone,iOS 17
9397,18835,Servidor,Ubuntu 20.04
9397,18836,MacBook,macOS Ventura
9398,18837,MacBook,macOS Ventura
9398,18838,iPhone,iOS 16
9398,18839,Notebook,Windows 11
9399,18840,MacBook,macOS Ventura
9400,18841,MacBook,macOS Monterey
9400,18842,MacBook,macOS Ventura
9401,18843,Celular,Android 14
9401,18844,Servidor,Ubuntu 22.04
9401,18845,MacBook,macOS Monterey
9402,18846,Notebook,Windows 10
9402,18847,MacBook,macOS Ventura
9402,18848,Notebook,Windows 11
9403,18849,iPhone,iOS 16
9403,18850,Servidor,Ubuntu 20.04
9404,18851,Servidor,Ubuntu 20.04
9404,18852,MacBook,macOS Monterey
9405,18853,MacBook,macOS Monterey
9405,18854,Notebook,Windows 10
9406,18855,Servidor,Ubuntu 22.04
9406,18856,MacBook,macOS Ventura
9406,18857,Notebook,Windows 10
9407,18858,iPhone,iOS 17
9407,18859,Notebook,Windows 10
9407,18860,Servidor,Ubuntu 20.04
9408,18861,iPhone,iOS 16
9409,18862,Notebook,Windows 10
9409,18863,iPhone,iOS 17
9410,18864,Celular,Android 14
9411,18865,Celular,Android 13
9411,18866,iPhone,iOS 16
9412,18867,Celular,Android 13
9412,18868,Servidor,Ubuntu 20.04
9412,18869,Notebook,Windows 11
9413,18870,Celular,Android 14
9413,18871,iPhone,iOS 17
9414,18872,Notebook,Windows 11
9415,18873,MacBook,macOS Ventura
9415,18874,Servidor,Ubuntu 20.04
9415,18875,Celular,Android 13
9416,18876,iPhone,iOS 17
9416,18877,iPhone,iOS 16
9417,18878,Celular,Android 14
9417,18879,Servidor,Ubuntu 22.04
9418,18880,Servidor,Ubuntu 22.04
9418,18881,MacBook,macOS Ventura
9418,18882,Celular,Android 13
9419,18883,Notebook,Windows 10
9419,18884,MacBook,macOS Ventura
9419,18885,iPhone,iOS 16
9420,18886,MacBook,macOS Monterey
9420,18887,Celular,Android 13
9420,18888,MacBook,macOS Ventura
9421,18889,iPhone,iOS 17
9421,18890,Servidor,Ubuntu 22.04
9422,18891,MacBook,macOS Ventura
9422,18892,Celular,Android 14
9422,18893,MacBook,macOS Ventura
9423,18894,Servidor,Ubuntu 20.04
9423,18895,Notebook,Windows 10
9424,18896,Celular,Android 13
9424,18897,Servidor,Ubuntu 22.04
9425,18898,iPhone,iOS 16
9426,18899,Notebook,Windows 10
9426,18900,Celular,Android 14
9426,18901,Notebook,Windows 10
9427,18902,Notebook,Windows 10
9427,18903,Celular,Android 14
9427,18904,Notebook,Windows 10
9428,18905,Servidor,Ubuntu 20.04
9429,18906,Notebook,Windows 10
9430,18907,Celular,Android 13
9431,18908,iPhone,iOS 16
9432,18909,MacBook,macOS Ventura
9432,18910,iPhone,iOS 17
9432,18911,Servidor,Ubuntu 22.04
9433,18912,Servidor,Ubuntu 22.04
9433,18913,Celular,Android 14
9434,18914,iPhone,iOS 16
9434,18915,Celular,Android 13
9434,18916,Servidor,Ubuntu 22.04
9435,18917,iPhone,iOS 17
9435,18918,Notebook,Windows 10
9436,18919,Servidor,Ubuntu 22.04
9436,18920,MacBook,macOS Ventura
9436,18921,Notebook,Windows 11
9437,18922,iPhone,iOS 16
9438,18923,Servidor,Ubuntu 22.04
9439,18924,Celular,Android 13
9439,18925,Notebook,Windows 11
9440,18926,Celular,Android 13
9440,18927,iPhone,iOS 16
9440,18928,iPhone,iOS 17
9441,18929,Servidor,Ubuntu 22.04
9441,18930,MacBook,macOS Ventura
9441,18931,Servidor,Ubuntu 22.04
9442,18932,MacBook,macOS Ventura
9442,18933,Notebook,Windows 11
9443,18934,Servidor,Ubuntu 22.04
9443,18935,iPhone,iOS 16
9444,18936,Notebook,Windows 11
9444,18937,Notebook,Windows 10
9445,18938,iPhone,iOS 16
9446,18939,Servidor,Ubuntu 22.04
9446,18940,Servidor,Ubuntu 22.04
9446,18941,Celular,Android 13
9447,18942,Notebook,Windows 11
9447,18943,Notebook,Windows 11
9448,18944,MacBook,macOS Ventura
9448,18945,iPhone,iOS 17
9448,18946,MacBook,macOS Monterey
9449,18947,Notebook,Windows 10
9449,18948,Notebook,Windows 10
9449,18949,Notebook,Windows 10
9450,18950,MacBook,macOS Monterey
9450,18951,MacBook,macOS Ventura
9451,18952,MacBook,macOS Monterey
9451,18953,Servidor,Ubuntu 22.04
9451,18954,Notebook,Windows 10
9452,18955,MacBook,macOS Ventura
9453,18956,Notebook,Windows 10
9454,18957,iPhone,iOS 16
9454,18958,MacBook,macOS Monterey
9455,18959,Servidor,Ubuntu 20.04
9455,18960,Celular,Android 14
9456,18961,Servidor,Ubuntu 20.04
9456,18962,iPhone,iOS 16
9457,18963,Celular,Android 13
9458,18964,Servidor,Ubuntu 22.04
9458,18965,iPhone,iOS 16
9458,18966,Notebook,Windows 11
9459,18967,MacBook,macOS Monterey
9460,18968,Servidor,Ubuntu 20.04
9460,18969,Celular,Android 13
9460,18970,Servidor,Ubuntu 22.04
9461,18971,Servidor,Ubuntu 20.04
9461,18972,Servidor,Ubuntu 22.04
9462,18973,Celular,Android 13
9462,18974,MacBook,macOS Ventura
9463,18975,MacBook,macOS Monterey
9463,18976,iPhone,iOS 16
9463,18977,iPhone,iOS 16
9464,18978,iPhone,iOS 17
9464,18979,Servidor,Ubuntu 20.04
9464,18980,Celular,Android 13
9465,18981,Celular,Android 13
9465,18982,iPhone,iOS 16
9465,18983,iPhone,iOS 17
9466,18984,Servidor,Ubuntu 22.04
9466,18985,iPhone,iOS 17
9467,18986,Notebook,Windows 10
9468,18987,iPhone,iOS 16
9468,18988,Servidor,Ubuntu 22.04
9469,18989,Notebook,Windows 11
9469,18990,Notebook,Windows 11
9470,18991,MacBook,macOS Monterey
9471,18992,MacBook,macOS Monterey
9471,18993,iPhone,iOS 16
9471,18994,Servidor,Ubuntu 22.04
9472,18995,Notebook,Windows 10
9472,18996,Notebook,Windows 10
9472,18997,iPhone,iOS 17
9473,18998,Servidor,Ubuntu 22.04
9473,18999,Servidor,Ubuntu 22.04
9474,19000,Celular,Android 14
9475,19001,MacBook,macOS Ventura
9475,19002,Notebook,Windows 11
9475,19003,Servidor,Ubuntu 22.04
9476,19004,iPhone,iOS 17
9476,19005,Celular,Android 13
9476,19006,Notebook,Windows 10
9477,19007,Notebook,Windows 10
9477,19008,Notebook,Windows 11
9478,19009,Servidor,Ubuntu 22.04
9478,19010,Notebook,Windows 11
9478,19011,MacBook,macOS Monterey
9479,19012,Servidor,Ubuntu 22.04
9479,19013,Servidor,Ubuntu 20.04
9480,19014,Celular,Android 13
9480,19015,Celular,Android 14
9481,19016,Celular,Android 13
9481,19017,Servidor,Ubuntu 20.04
9481,19018,Servidor,Ubuntu 20.04
9482,19019,Notebook,Windows 11
9483,19020,iPhone,iOS 16
9484,19021,iPhone,iOS 16
9485,19022,Celular,Android 14
9485,19023,Celular,Android 14
9485,19024,Celular,Android 13
9486,19025,iPhone,iOS 17
9486,19026,Notebook,Windows 10
9487,19027,MacBook,macOS Ventura
9488,19028,MacBook,macOS Ventura
9488,19029,Servidor,Ubuntu 20.04
9489,19030,Celular,Android 13
9490,19031,MacBook,macOS Ventura
9490,19032,Notebook,Windows 11
9491,19033,Celular,Android 14
9491,19034,MacBook,macOS Ventura
9492,19035,iPhone,iOS 17
9492,19036,Celular,Android 14
9492,19037,MacBook,macOS Monterey
9493,19038,MacBook,macOS Ventura
9493,19039,Servidor,Ubuntu 22.04
9493,19040,Notebook,Windows 11
9494,19041,Notebook,Windows 11
9495,19042,Servidor,Ubuntu 20.04
9495,19043,Notebook,Windows 11
9496,19044,MacBook,macOS Ventura
9496,19045,Servidor,Ubuntu 22.04
9496,19046,Notebook,Windows 10
9497,19047,Notebook,Windows 10
9497,19048,Celular,Android 14
9498,19049,Servidor,Ubuntu 20.04
9499,19050,iPhone,iOS 16
9499,19051,iPhone,iOS 16
9499,19052,iPhone,iOS 16
9500,19053,Servidor,Ubuntu 22.04
9501,19054,Celular,Android 13
9501,19055,Celular,Android 14
9502,19056,Notebook,Windows 11
9503,19057,iPhone,iOS 17
9503,19058,MacBook,macOS Monterey
9504,19059,Notebook,Windows 10
9504,19060,Notebook,Windows 10
9504,19061,Celular,Android 13
9505,19062,MacBook,macOS Monterey
9506,19063,Notebook,Windows 11
9506,19064,Notebook,Windows 10
9506,19065,Servidor,Ubuntu 22.04
9507,19066,iPhone,iOS 17
9508,19067,iPhone,iOS 17
9509,19068,Servidor,Ubuntu 20.04
9509,19069,Celular,Android 14
9510,19070,Servidor,Ubuntu 22.04
9510,19071,Servidor,Ubuntu 22.04
9511,19072,Notebook,Windows 11
9511,19073,MacBook,macOS Monterey
9512,19074,MacBook,macOS Ventura
9512,19075,iPhone,iOS 16
9512,19076,Notebook,Windows 11
9513,19077,Notebook,Windows 10
9514,19078,MacBook,macOS Monterey
9514,19079,iPhone,iOS 17
9514,19080,Notebook,Windows 10
9515,19081,MacBook,macOS Monterey
9516,19082,iPhone,iOS 17
9516,19083,Servidor,Ubuntu 20.04
9516,19084,MacBook,macOS Monterey
9517,19085,MacBook,macOS Monterey
9517,19086,MacBook,macOS Ventura
9517,19087,MacBook,macOS Ventura
9518,19088,iPhone,iOS 16
9518,19089,Servidor,Ubuntu 22.04
9518,19090,Servidor,Ubuntu 20.04
9519,19091,Servidor,Ubuntu 22.04
9519,19092,MacBook,macOS Ventura
9520,19093,iPhone,iOS 16
9520,19094,Servidor,Ubuntu 20.04
9520,19095,Notebook,Windows 10
9521,19096,iPhone,iOS 16
9521,19097,MacBook,macOS Monterey
9522,19098,iPhone,iOS 17
9523,19099,Notebook,Windows 10
9523,19100,Notebook,Windows 11
9523,19101,Servidor,Ubuntu 22.04
9524,19102,Servidor,Ubuntu 20.04
9525,19103,iPhone,iOS 17
9525,19104,Notebook,Windows 11
9526,19105,Notebook,Windows 11
9526,19106,Servidor,Ubuntu 20.04
9527,19107,Celular,Android 14
9527,19108,iPhone,iOS 17
9527,19109,iPhone,iOS 17
9528,19110,Servidor,Ubuntu 22.04
9528,19111,Servidor,Ubuntu 22.04
9529,19112,Celular,Android 13
9530,19113,iPhone,iOS 16
9531,19114,iPhone,iOS 16
9531,19115,Servidor,Ubuntu 20.04
9531,19116,MacBook,macOS Ventura
9532,19117,Celular,Android 13
9532,19118,Servidor,Ubuntu 20.04
9532,19119,MacBook,macOS Ventura
9533,19120,Servidor,Ubuntu 20.04
9533,19121,MacBook,macOS Monterey
9533,19122,iPhone,iOS 17
9534,19123,MacBook,macOS Monterey
9534,19124,MacBook,macOS Monterey
9535,19125,Notebook,Windows 10
9535,19126,Celular,Android 13
9536,19127,Servidor,Ubuntu 20.04
9536,19128,iPhone,iOS 17
9537,19129,Notebook,Windows 11
9537,19130,iPhone,iOS 17
9538,19131,MacBook,macOS Ventura
9539,19132,Celular,Android 13
9539,19133,Celular,Android 14
9540,19134,Notebook,Windows 11
9541,19135,Servidor,Ubuntu 20.04
9541,19136,Servidor,Ubuntu 22.04
9542,19137,Celular,Android 13
9543,19138,Notebook,Windows 11
9544,19139,Notebook,Windows 11
9544,19140,Notebook,Windows 10
9545,19141,Celular,Android 13
9545,19142,Servidor,Ubuntu 20.04
9546,19143,Servidor,Ubuntu 20.04
9547,19144,iPhone,iOS 17
9548,19145,MacBook,macOS Ventura
9548,19146,MacBook,macOS Ventura
9549,19147,iPhone,iOS 17
9549,19148,Celular,Android 14
9550,19149,Notebook,Windows 11
9550,19150,iPhone,iOS 16
9550,19151,Notebook,Windows 11
9551,19152,iPhone,iOS 17
9551,19153,Celular,Android 14
9551,19154,MacBook,macOS Ventura
9552,19155,Celular,Android 14
9552,19156,Notebook,Windows 11
9552,19157,Servidor,Ubuntu 22.04
9553,19158,Notebook,Windows 11
9554,19159,MacBook,macOS Ventura
9554,19160,Notebook,Windows 11
9555,19161,Servidor,Ubuntu 22.04
9556,19162,MacBook,macOS Ventura
9556,19163,Notebook,Windows 10
9557,19164,iPhone,iOS 17
9557,19165,MacBook,macOS Monterey
9557,19166,Celular,Android 14
9558,19167,Notebook,Windows 11
9558,19168,Servidor,Ubuntu 20.04
9559,19169,MacBook,macOS Ventura
9559,19170,Celular,Android 14
9560,19171,Servidor,Ubuntu 22.04
9560,19172,iPhone,iOS 17
9560,19173,MacBook,macOS Monterey
9561,19174,iPhone,iOS 17
9561,19175,MacBook,macOS Monterey
9562,19176,MacBook,macOS Ventura
9562,19177,Servidor,Ubuntu 22.04
9562,19178,Notebook,Windows 10
9563,19179,iPhone,iOS 17
9564,19180,Servidor,Ubuntu 22.04
9564,19181,Celular,Android 13
9565,19182,Servidor,Ubuntu 20.04
9565,19183,iPhone,iOS 16
9566,19184,iPhone,iOS 16
9567,19185,iPhone,iOS 17
9567,19186,MacBook,macOS Ventura
9567,19187,Notebook,Windows 11
9568,19188,Servidor,Ubuntu 22.04
9568,19189,Notebook,Windows 10
9569,19190,Notebook,Windows 10
9570,19191,MacBook,macOS Monterey
9570,19192,Notebook,Windows 11
9571,19193,MacBook,macOS Monterey
9572,19194,MacBook,macOS Monterey
9573,19195,Servidor,Ubuntu 22.04
9573,19196,MacBook,macOS Ventura
9573,19197,Servidor,Ubuntu 20.04
9574,19198,Celular,Android 14
9575,19199,Notebook,Windows 10
9575,19200,Notebook,Windows 10
9575,19201,MacBook,macOS Ventura
9576,19202,Servidor,Ubuntu 22.04
9577,19203,Servidor,Ubuntu 20.04
9577,19204,MacBook,macOS Monterey
9577,19205,Notebook,Windows 10
9578,19206,Notebook,Windows 11
9578,19207,MacBook,macOS Monterey
9578,19208,iPhone,iOS 16
9579,19209,iPhone,iOS 17
9579,19210,MacBook,macOS Ventura
9580,19211,MacBook,macOS Monterey
9580,19212,Servidor,Ubuntu 20.04
9580,19213,Celular,Android 13
9581,19214,Notebook,Windows 10
9582,19215,Notebook,Windows 10
9582,19216,MacBook,macOS Monterey
9582,19217,Notebook,Windows 10
9583,19218,MacBook,macOS Monterey
9583,19219,iPhone,iOS 17
9583,19220,iPhone,iOS 17
9584,19221,Celular,Android 13
9585,19222,Servidor,Ubuntu 20.04
9585,19223,Celular,Android 13
9585,19224,Celular,Android 13
9586,19225,iPhone,iOS 17
9586,19226,Celular,Android 13
9586,19227,Celular,Android 13
9587,19228,iPhone,iOS 17
9587,19229,Notebook,Windows 10
9587,19230,MacBook,macOS Ventura
9588,19231,iPhone,iOS 17
9588,19232,Celular,Android 13
9589,19233,Celular,Android 13
9589,19234,Notebook,Windows 10
9590,19235,MacBook,macOS Monterey
9590,19236,iPhone,iOS 17
9591,19237,Notebook,Windows 10
9591,19238,MacBook,macOS Ventura
9592,19239,Celular,Android 14
9593,19240,iPhone,iOS 17
9593,19241,MacBook,macOS Ventura
9594,19242,Celular,Android 13
9594,19243,Celular,Android 14
9595,19244,iPhone,iOS 16
9596,19245,Notebook,Windows 10
