id_usuario,id_incidente,descricao,duracao,data_e_hora,status
7797,23458,DDoS Attack,1132,2023-06-30 17:21:17,solucionado
7797,23459,Zero-Day Exploit,416,2024-05-19 10:54:41,não solucionado
7798,23460,Phishing,124,2024-03-22 23:51:01,solucionado
7798,23461,Phishing,1710,2023-07-25 05:20:26,solucionado
7798,23462,SQL Injection,2847,2025-04-28 12:43:59,não solucionado
7798,23463,DDoS Attack,1752,2024-03-10 17:52:52,solucionado
7799,23464,Malware Detection,3266,2024-09-29 06:40:35,solucionado
7799,23465,Phishing,461,2023-08-26 23:00:39,solucionado
7799,23466,SQL Injection,2027,2024-01-17 06:19:39,não solucionado
7800,23467,Account Takeover,2145,2024-12-22 04:33:42,solucionado
7800,23468,Zero-Day Exploit,2104,2025-01-19 16:32:53,não solucionado
7800,23469,SQL Injection,2786,2023-08-11 12:26:22,não solucionado
7801,23470,Account Takeover,2520,2023-10-12 18:02:24,não solucionado
7801,23471,DDoS Attack,1861,2023-11-13 01:30:07,não solucionado
7801,23472,Phishing,3586,2024-11-13 20:05:57,solucionado
7801,23473,Ransomware,1575,2025-03-13 09:50:16,solucionado
7802,23474,Data Breach,1321,2023-08-28 17:42:08,solucionado
7802,23475,DDoS Attack,3426,2025-01-19 15:55:26,não solucionado
7802,23476,Ransomware,1908,2025-02-07 11:54:12,não solucionado
7802,23477,Phishing,1653,2023-11-26 01:08:51,solucionado
7802,23478,SQL Injection,2750,2024-08-09 21:46:56,não solucionado
7803,23479,Data Breach,1246,2023-09-15 02:57:06,não solucionado
7803,23480,Malware Detection,1993,2023-12-28 12:24:02,solucionado
7803,23481,Account Takeover,3310,2023-05-28 03:50:34,não solucionado
7803,23482,DDoS Attack,1898,2023-08-13 04:12:37,solucionado
7804,23483,Malware Detection,3390,2023-11-14 09:28:03,solucionado
7804,23484,Ransomware,3542,2024-04-29 23:58:25,não solucionado
7805,23485,DDoS Attack,3452,2024-04-21 16:28:06,não solucionado
7805,23486,Zero-Day Exploit,1443,2023-09-27 15:11:56,solucionado
7805,23487,Malware Detection,836,2024-11-01 11:56:10,solucionado
7806,23488,Phishing,1937,2023-11-16 22:10:47,solucionado
7807,23489,Data Breach,1427,2024-01-17 12:52:09,solucionado
7808,23490,Account Takeover,623,2025-02-21 05:05:26,solucionado
7809,23491,Data Breach,624,2024-06-29 04:59:42,solucionado
7809,23492,SQL Injection,1682,2023-09-28 14:52:39,solucionado
7810,23493,Malware Detection,1386,2023-05-01 11:53:01,solucionado
7810,23494,Data Breach,3519,2023-09-23 19:56:05,solucionado
7810,23495,Zero-Day Exploit,579,2023-12-08 11:58:51,solucionado
7811,23496,Ransomware,2730,2024-05-17 01:13:55,solucionado
7811,23497,Ransomware,3220,2024-11-08 05:03:58,não solucionado
7811,23498,Phishing,659,2023-07-14 09:41:01,solucionado
7811,23499,Account Takeover,155,2024-04-14 04:45:48,solucionado
7811,23500,SQL Injection,622,2023-07-12 13:09:09,não solucionado
7812,23501,Account Takeover,2484,2023-08-04 23:43:42,não solucionado
7813,23502,Ransomware,995,2024-10-03 18:10:21,solucionado
7813,23503,Zero-Day Exploit,1159,2023-11-10 11:14:28,não solucionado
7814,23504,Phishing,1992,2024-02-26 15:17:21,solucionado
7814,23505,Malware Detection,451,2023-05-04 15:08:55,não solucionado
7814,23506,Zero-Day Exploit,1614,2025-04-19 12:29:05,solucionado
7814,23507,Data Breach,3243,2025-04-03 19:09:03,não solucionado
7815,23508,Account Takeover,367,2024-12-23 12:53:36,solucionado
7815,23509,DDoS Attack,2336,2023-12-11 01:56:06,não solucionado
7816,23510,Data Breach,1647,2023-07-17 01:12:41,solucionado
7816,23511,Data Breach,3599,2023-08-27 13:09:58,solucionado
7816,23512,Zero-Day Exploit,1613,2025-02-05 04:25:21,solucionado
7816,23513,Phishing,3588,2023-07-01 04:10:29,solucionado
7816,23514,Phishing,1386,2024-09-11 09:38:06,solucionado
7817,23515,Account Takeover,2498,2024-10-23 09:26:49,não solucionado
7817,23516,Data Breach,2145,2025-02-19 20:34:25,não solucionado
7817,23517,DDoS Attack,789,2023-06-14 07:24:31,solucionado
7817,23518,DDoS Attack,2881,2023-06-27 02:30:48,não solucionado
7818,23519,Zero-Day Exploit,1406,2023-07-23 04:15:41,solucionado
7819,23520,Phishing,2371,2025-04-09 05:39:20,solucionado
7820,23521,Zero-Day Exploit,2221,2023-06-02 15:00:39,solucionado
7820,23522,Zero-Day Exploit,756,2023-08-24 17:42:35,solucionado
7820,23523,DDoS Attack,2640,2024-05-21 20:44:07,não solucionado
7820,23524,Malware Detection,1870,2025-03-11 05:44:39,solucionado
7820,23525,Account Takeover,1987,2024-05-03 16:28:55,não solucionado
7821,23526,Malware Detection,452,2024-08-06 06:31:52,solucionado
7821,23527,Zero-Day Exploit,2404,2024-06-03 18:11:44,solucionado
7821,23528,SQL Injection,475,2023-07-09 22:00:09,solucionado
7821,23529,SQL Injection,2891,2023-09-26 07:34:57,não solucionado
7822,23530,Zero-Day Exploit,492,2024-03-25 00:12:31,não solucionado
7823,23531,Ransomware,2245,2023-11-19 23:02:21,não solucionado
7823,23532,Zero-Day Exploit,1340,2024-07-30 11:19:42,solucionado
7823,23533,Account Takeover,1288,2023-09-22 09:04:09,solucionado
7823,23534,SQL Injection,349,2024-12-11 00:29:45,solucionado
7824,23535,SQL Injection,1934,2023-05-19 14:42:07,não solucionado
7824,23536,Account Takeover,2133,2025-01-12 06:18:00,não solucionado
7824,23537,Ransomware,471,2023-11-10 07:19:26,solucionado
7825,23538,Malware Detection,876,2024-03-09 23:54:46,solucionado
7825,23539,Zero-Day Exploit,2532,2024-08-15 01:38:57,solucionado
7826,23540,Data Breach,3337,2024-01-24 19:17:37,solucionado
7826,23541,Ransomware,1404,2024-08-09 14:31:38,solucionado
7826,23542,Ransomware,3259,2024-01-26 16:41:43,não solucionado
7826,23543,SQL Injection,952,2023-05-27 21:20:44,solucionado
7827,23544,Phishing,2879,2025-03-01 10:25:22,não solucionado
7827,23545,Data Breach,841,2023-12-01 15:03:51,solucionado
7827,23546,Data Breach,1712,2024-11-23 19:04:24,solucionado
7828,23547,SQL Injection,280,2023-06-04 00:33:40,solucionado
7828,23548,Phishing,3578,2023-08-19 23:18:35,não solucionado
7828,23549,Data Breach,1318,2023-09-12 11:55:38,solucionado
7828,23550,DDoS Attack,773,2024-02-13 18:38:55,não solucionado
7829,23551,Account Takeover,2246,2024-06-05 03:28:52,solucionado
7829,23552,Phishing,976,2023-10-12 04:14:50,solucionado
7830,23553,SQL Injection,591,2024-08-21 04:23:17,solucionado
7830,23554,DDoS Attack,1673,2024-11-04 01:50:05,solucionado
7830,23555,Phishing,2754,2024-11-27 21:30:23,não solucionado
7830,23556,Malware Detection,2875,2024-02-10 17:10:33,não solucionado
7830,23557,Ransomware,2821,2023-05-22 22:29:38,não solucionado
7831,23558,Data Breach,1110,2024-11-01 07:30:57,solucionado
7832,23559,SQL Injection,2201,2025-01-08 10:01:22,não solucionado
7832,23560,SQL Injection,705,2025-02-05 23:39:37,solucionado
7833,23561,Zero-Day Exploit,690,2023-05-07 00:25:48,solucionado
7833,23562,SQL Injection,2501,2025-03-20 12:30:33,não solucionado
7833,23563,SQL Injection,1889,2024-12-31 20:32:37,solucionado
7834,23564,SQL Injection,825,2024-02-18 12:46:37,não solucionado
7834,23565,Account Takeover,2258,2025-04-27 18:34:11,solucionado
7834,23566,Data Breach,1820,2025-01-30 13:57:02,não solucionado
7835,23567,Zero-Day Exploit,3440,2025-01-25 06:20:42,não solucionado
7836,23568,Malware Detection,2017,2023-07-21 18:59:07,solucionado
7836,23569,Zero-Day Exploit,606,2023-04-30 16:54:44,solucionado
7836,23570,SQL Injection,1546,2024-04-01 00:45:27,solucionado
7836,23571,Malware Detection,1606,2025-04-03 12:46:52,solucionado
7837,23572,SQL Injection,3453,2024-07-08 13:46:37,solucionado
7837,23573,Malware Detection,1452,2023-10-25 16:13:21,solucionado
7837,23574,Phishing,2628,2024-02-24 21:24:55,não solucionado
7838,23575,Malware Detection,104,2024-10-15 09:46:31,não solucionado
7839,23576,DDoS Attack,737,2023-10-13 12:00:38,solucionado
7839,23577,DDoS Attack,3147,2024-07-29 04:50:36,não solucionado
7839,23578,Malware Detection,3023,2024-12-02 10:58:54,solucionado
7840,23579,Account Takeover,3367,2024-10-08 21:37:03,solucionado
7840,23580,Data Breach,3052,2024-03-22 16:39:49,não solucionado
7840,23581,Account Takeover,1781,2023-11-21 08:01:44,solucionado
7840,23582,Account Takeover,3361,2024-04-03 13:31:07,não solucionado
7841,23583,Zero-Day Exploit,3074,2024-09-21 11:35:43,não solucionado
7841,23584,Data Breach,2207,2023-09-27 13:35:22,não solucionado
7841,23585,Phishing,3477,2024-09-27 07:24:22,não solucionado
7841,23586,Ransomware,689,2023-07-17 05:43:04,não solucionado
7842,23587,Account Takeover,1809,2024-09-27 04:26:01,não solucionado
7842,23588,DDoS Attack,899,2023-11-10 02:17:31,solucionado
7843,23589,DDoS Attack,272,2023-11-26 05:10:51,solucionado
7843,23590,Data Breach,605,2023-09-02 16:38:20,solucionado
7843,23591,Ransomware,1346,2023-09-08 02:55:40,solucionado
7843,23592,Malware Detection,3551,2024-07-18 16:58:03,solucionado
7844,23593,Phishing,2175,2023-05-28 04:58:13,não solucionado
7844,23594,Ransomware,100,2023-10-11 15:46:55,solucionado
7844,23595,Zero-Day Exploit,2463,2025-03-29 16:38:55,não solucionado
7844,23596,Phishing,3329,2024-05-14 08:49:48,não solucionado
7845,23597,SQL Injection,2521,2024-08-27 22:10:58,solucionado
7845,23598,Data Breach,2284,2024-12-27 23:19:26,não solucionado
7845,23599,Malware Detection,2752,2025-02-08 14:13:33,não solucionado
7845,23600,Phishing,690,2025-02-11 02:25:50,não solucionado
7845,23601,Malware Detection,100,2024-10-05 07:34:47,não solucionado
7846,23602,Zero-Day Exploit,2468,2023-11-08 19:20:30,não solucionado
7846,23603,Malware Detection,2263,2024-10-08 21:07:12,solucionado
7847,23604,Malware Detection,2591,2024-12-31 22:54:47,não solucionado
7847,23605,Zero-Day Exploit,2622,2024-07-21 17:47:35,não solucionado
7848,23606,Phishing,2734,2024-09-15 13:05:08,solucionado
7848,23607,Malware Detection,1283,2023-06-22 19:59:59,solucionado
7849,23608,Ransomware,1895,2025-01-03 11:19:51,não solucionado
7849,23609,Account Takeover,2650,2024-11-23 20:21:45,não solucionado
7850,23610,Phishing,2927,2024-09-28 00:28:27,não solucionado
7850,23611,Ransomware,3067,2024-05-10 15:26:38,solucionado
7851,23612,Phishing,1158,2025-03-06 21:42:39,solucionado
7851,23613,Zero-Day Exploit,117,2024-04-30 02:53:43,solucionado
7851,23614,DDoS Attack,3576,2025-02-09 09:53:34,solucionado
7852,23615,DDoS Attack,312,2025-03-30 16:14:23,solucionado
7853,23616,Account Takeover,663,2023-10-10 16:17:37,solucionado
7853,23617,Phishing,79,2023-06-17 22:02:35,solucionado
7853,23618,Data Breach,350,2023-07-25 16:27:16,solucionado
7854,23619,Account Takeover,2694,2023-07-13 11:49:28,solucionado
7854,23620,Malware Detection,843,2024-12-23 09:41:55,não solucionado
7854,23621,Malware Detection,2699,2025-02-12 18:55:27,solucionado
7854,23622,Account Takeover,2062,2024-04-12 17:08:08,não solucionado
7855,23623,DDoS Attack,1990,2023-10-26 09:59:14,não solucionado
7855,23624,Zero-Day Exploit,2234,2024-09-09 10:26:04,solucionado
7855,23625,Malware Detection,144,2025-01-26 13:11:35,solucionado
7856,23626,Account Takeover,1626,2024-05-01 21:53:04,solucionado
7857,23627,Malware Detection,2892,2025-01-15 17:26:42,não solucionado
7857,23628,Malware Detection,852,2024-06-20 20:25:07,solucionado
7857,23629,Ransomware,3207,2023-05-15 21:08:36,solucionado
7858,23630,Account Takeover,2971,2024-05-12 11:02:38,não solucionado
7858,23631,Data Breach,1452,2024-02-03 14:18:50,solucionado
7859,23632,Malware Detection,1140,2024-09-19 15:28:52,solucionado
7860,23633,Data Breach,2047,2024-03-06 00:35:51,solucionado
7860,23634,DDoS Attack,2914,2024-08-24 04:54:14,não solucionado
7860,23635,Malware Detection,2270,2024-05-16 08:41:15,solucionado
7860,23636,Zero-Day Exploit,3480,2024-06-14 21:15:02,solucionado
7860,23637,Zero-Day Exploit,2671,2023-12-26 18:22:57,não solucionado
7861,23638,SQL Injection,158,2023-07-17 15:42:57,solucionado
7861,23639,Malware Detection,1964,2023-08-27 08:39:18,solucionado
7861,23640,Account Takeover,21,2023-07-15 18:02:50,solucionado
7861,23641,SQL Injection,3383,2023-05-02 08:08:00,não solucionado
7862,23642,DDoS Attack,2351,2024-07-07 16:51:58,solucionado
7862,23643,Zero-Day Exploit,2440,2025-04-15 05:06:23,não solucionado
7862,23644,Malware Detection,1357,2025-04-02 07:53:34,solucionado
7862,23645,Malware Detection,2911,2025-04-13 10:51:30,solucionado
7863,23646,Zero-Day Exploit,2570,2023-12-26 01:13:54,solucionado
7863,23647,SQL Injection,2891,2023-09-10 03:32:40,não solucionado
7863,23648,Phishing,28,2023-07-23 02:57:56,solucionado
7863,23649,Data Breach,2491,2025-03-31 17:24:44,solucionado
7864,23650,Ransomware,1246,2023-07-01 05:53:23,solucionado
7864,23651,Account Takeover,339,2023-12-29 18:02:10,não solucionado
7864,23652,SQL Injection,2319,2024-07-03 20:30:24,solucionado
7865,23653,Phishing,2146,2025-03-02 00:50:49,solucionado
7865,23654,Phishing,413,2024-10-26 19:12:39,solucionado
7865,23655,Zero-Day Exploit,1275,2024-09-01 12:31:29,não solucionado
7866,23656,Malware Detection,899,2023-12-09 12:56:00,solucionado
7866,23657,DDoS Attack,1885,2023-06-09 03:14:59,não solucionado
7866,23658,Account Takeover,2568,2023-08-25 13:42:02,solucionado
7866,23659,Phishing,2029,2025-03-24 09:09:59,solucionado
7866,23660,Data Breach,3045,2024-04-15 18:39:49,não solucionado
7867,23661,Data Breach,1317,2023-12-19 00:53:24,solucionado
7867,23662,Zero-Day Exploit,1684,2024-06-04 19:56:04,solucionado
7867,23663,Phishing,1521,2024-04-22 08:38:53,solucionado
7868,23664,Data Breach,2445,2024-05-21 21:41:50,não solucionado
7868,23665,Account Takeover,3513,2023-09-02 16:32:27,solucionado
7868,23666,Data Breach,3176,2024-11-11 18:32:14,solucionado
7869,23667,Phishing,1881,2023-10-30 14:57:42,solucionado
7869,23668,Account Takeover,3295,2024-07-28 02:00:47,não solucionado
7869,23669,Ransomware,277,2024-01-27 06:14:00,solucionado
7869,23670,Ransomware,2587,2024-01-20 03:18:20,não solucionado
7869,23671,SQL Injection,2722,2023-11-04 14:35:13,não solucionado
7870,23672,Account Takeover,1796,2025-03-15 08:43:16,solucionado
7871,23673,Ransomware,306,2024-07-06 04:24:25,não solucionado
7871,23674,SQL Injection,391,2024-12-22 10:22:08,solucionado
7871,23675,SQL Injection,1684,2023-12-11 19:18:58,solucionado
7871,23676,Phishing,361,2024-06-15 21:32:37,não solucionado
7872,23677,Phishing,568,2024-12-06 18:59:53,não solucionado
7873,23678,Zero-Day Exploit,2430,2023-05-30 02:26:36,não solucionado
7873,23679,Phishing,2673,2023-04-30 16:38:33,solucionado
7873,23680,SQL Injection,28,2024-07-28 03:19:02,solucionado
7874,23681,DDoS Attack,326,2024-10-03 01:48:46,solucionado
7874,23682,Ransomware,2359,2023-08-21 12:59:45,não solucionado
7874,23683,Ransomware,1541,2024-02-21 19:38:47,solucionado
7875,23684,Ransomware,1443,2024-10-21 17:29:10,solucionado
7875,23685,Data Breach,739,2024-10-15 18:45:41,solucionado
7876,23686,SQL Injection,2354,2024-10-25 16:26:50,não solucionado
7876,23687,Ransomware,3233,2025-03-15 01:06:56,não solucionado
7876,23688,Phishing,2075,2024-11-29 22:08:53,solucionado
7876,23689,Account Takeover,447,2025-04-27 20:06:58,solucionado
7877,23690,Account Takeover,777,2024-08-17 15:26:18,solucionado
7877,23691,Phishing,2444,2024-01-13 14:16:30,não solucionado
7877,23692,Data Breach,3332,2024-02-11 05:27:30,solucionado
7877,23693,DDoS Attack,1797,2024-10-19 15:51:13,solucionado
7878,23694,Phishing,2224,2023-04-30 03:34:43,solucionado
7878,23695,Data Breach,41,2024-08-15 02:58:58,solucionado
7879,23696,Account Takeover,2856,2023-10-23 13:22:35,solucionado
7879,23697,Ransomware,3382,2023-12-31 08:45:01,não solucionado
7879,23698,Ransomware,829,2025-02-12 11:36:45,não solucionado
7880,23699,Ransomware,1010,2024-09-21 10:01:56,solucionado
7880,23700,Account Takeover,1041,2025-04-07 12:14:43,solucionado
7880,23701,Account Takeover,2304,2023-12-08 11:56:49,solucionado
7880,23702,Ransomware,3181,2023-08-04 22:29:14,solucionado
7880,23703,Phishing,3382,2024-05-23 01:58:42,não solucionado
7881,23704,Ransomware,2327,2025-02-01 16:39:43,não solucionado
7881,23705,Malware Detection,1677,2025-03-23 09:05:31,solucionado
7881,23706,SQL Injection,43,2023-11-20 12:53:32,solucionado
7881,23707,Account Takeover,413,2023-10-28 20:36:22,solucionado
7881,23708,Malware Detection,418,2024-08-19 02:41:04,solucionado
7882,23709,DDoS Attack,1467,2023-05-18 04:25:29,solucionado
7882,23710,Malware Detection,3039,2024-10-17 14:13:52,não solucionado
7882,23711,Data Breach,3204,2024-09-05 15:06:54,solucionado
7882,23712,Phishing,3132,2024-01-07 18:36:54,não solucionado
7883,23713,Ransomware,942,2024-09-25 10:21:02,solucionado
7883,23714,DDoS Attack,3152,2023-09-14 20:44:27,não solucionado
7883,23715,SQL Injection,3163,2024-09-01 03:44:22,solucionado
7883,23716,DDoS Attack,920,2024-01-30 05:36:01,solucionado
7884,23717,Data Breach,1768,2023-08-10 23:31:40,solucionado
7885,23718,Malware Detection,1422,2024-01-02 21:07:39,solucionado
7885,23719,Malware Detection,179,2023-06-16 06:56:54,solucionado
7885,23720,Phishing,275,2023-05-24 14:40:16,solucionado
7885,23721,Phishing,601,2024-03-19 06:36:54,solucionado
7886,23722,Data Breach,1954,2024-01-22 23:47:20,não solucionado
7886,23723,Zero-Day Exploit,1572,2023-11-18 02:59:21,não solucionado
7886,23724,Malware Detection,130,2023-07-31 18:33:10,solucionado
7886,23725,Data Breach,767,2024-09-27 23:18:57,solucionado
7886,23726,Account Takeover,1957,2024-02-11 22:39:21,não solucionado
7887,23727,SQL Injection,3407,2023-06-17 15:26:43,solucionado
7887,23728,Phishing,2122,2023-07-06 02:06:04,solucionado
7887,23729,DDoS Attack,596,2024-03-18 12:16:00,solucionado
7887,23730,Data Breach,1374,2023-07-22 04:26:14,solucionado
7887,23731,Malware Detection,1665,2024-04-09 18:34:34,solucionado
7888,23732,Malware Detection,1631,2025-01-19 15:16:37,solucionado
7888,23733,Malware Detection,3004,2023-12-12 11:49:45,solucionado
7888,23734,Zero-Day Exploit,665,2024-07-14 08:46:56,não solucionado
7888,23735,Data Breach,2632,2024-08-26 04:24:36,solucionado
7888,23736,Zero-Day Exploit,325,2024-09-13 16:04:54,solucionado
7889,23737,Malware Detection,1800,2023-10-07 00:19:34,não solucionado
7889,23738,Account Takeover,2462,2024-03-22 06:00:16,solucionado
7889,23739,Zero-Day Exploit,3218,2023-07-04 14:02:00,não solucionado
7889,23740,Phishing,1582,2024-11-13 22:29:23,solucionado
7890,23741,DDoS Attack,2932,2023-08-28 02:01:56,não solucionado
7890,23742,Phishing,810,2024-06-08 11:22:33,solucionado
7891,23743,Account Takeover,2054,2025-02-22 21:07:33,não solucionado
7892,23744,SQL Injection,2714,2023-09-23 13:49:59,não solucionado
7892,23745,Data Breach,57,2023-04-30 18:51:22,não solucionado
7892,23746,SQL Injection,1522,2024-07-21 07:54:26,solucionado
7892,23747,Phishing,145,2023-07-16 02:14:45,solucionado
7893,23748,Malware Detection,3278,2024-04-01 02:31:49,não solucionado
7893,23749,Zero-Day Exploit,2585,2023-07-31 07:37:37,não solucionado
7893,23750,Zero-Day Exploit,3385,2024-12-03 07:04:50,solucionado
7894,23751,Malware Detection,1110,2023-12-21 11:21:17,solucionado
7894,23752,DDoS Attack,1059,2025-04-06 19:12:56,não solucionado
7895,23753,Data Breach,3205,2024-06-17 15:12:48,não solucionado
7895,23754,Malware Detection,662,2024-03-23 10:25:25,solucionado
7895,23755,SQL Injection,1426,2023-07-14 19:38:18,não solucionado
7895,23756,Phishing,229,2024-01-31 12:44:09,solucionado
7896,23757,Ransomware,1413,2023-08-27 02:52:27,solucionado
7896,23758,Ransomware,3312,2025-01-21 04:06:39,solucionado
7897,23759,Phishing,1590,2024-03-03 06:56:00,solucionado
7897,23760,Ransomware,2626,2023-10-02 18:11:09,não solucionado
7898,23761,SQL Injection,588,2025-02-17 03:57:43,não solucionado
7898,23762,Phishing,652,2023-05-28 22:23:14,solucionado
7899,23763,DDoS Attack,1327,2024-01-17 21:00:41,solucionado
7899,23764,DDoS Attack,2703,2023-09-04 03:00:37,solucionado
7899,23765,Data Breach,457,2025-01-17 13:48:28,não solucionado
7899,23766,Zero-Day Exploit,3419,2024-01-18 20:59:59,solucionado
7900,23767,Data Breach,3185,2023-09-23 07:41:25,solucionado
7901,23768,Account Takeover,2882,2023-06-18 05:48:36,não solucionado
7901,23769,Data Breach,849,2024-01-24 08:53:28,solucionado
7901,23770,Data Breach,275,2024-08-10 04:43:32,não solucionado
7901,23771,SQL Injection,2470,2025-02-13 23:10:26,não solucionado
7901,23772,SQL Injection,1501,2023-08-20 14:18:55,não solucionado
7902,23773,SQL Injection,1899,2023-10-09 10:05:53,não solucionado
7902,23774,SQL Injection,2851,2023-06-18 02:04:10,solucionado
7902,23775,Account Takeover,969,2025-01-25 16:50:07,solucionado
7902,23776,SQL Injection,2548,2025-02-02 19:40:15,não solucionado
7902,23777,Account Takeover,2983,2025-01-23 16:38:17,solucionado
7903,23778,Phishing,2782,2024-03-06 06:59:27,solucionado
7904,23779,Data Breach,2854,2023-11-28 10:55:34,não solucionado
7904,23780,Phishing,445,2024-05-02 21:56:08,solucionado
7904,23781,SQL Injection,717,2025-01-10 07:25:44,solucionado
7904,23782,Ransomware,3044,2023-11-27 13:07:08,não solucionado
7904,23783,Zero-Day Exploit,1966,2023-06-28 05:44:29,solucionado
7905,23784,Ransomware,2305,2024-07-13 05:39:10,solucionado
7905,23785,DDoS Attack,2986,2025-04-09 20:56:42,não solucionado
7905,23786,Data Breach,491,2025-02-09 13:28:13,solucionado
7905,23787,Data Breach,2262,2025-01-06 10:52:30,solucionado
7905,23788,Zero-Day Exploit,74,2023-10-24 08:46:38,solucionado
7906,23789,Zero-Day Exploit,148,2024-11-13 14:31:29,não solucionado
7906,23790,Zero-Day Exploit,2134,2024-06-13 01:35:04,não solucionado
7906,23791,Zero-Day Exploit,537,2024-07-28 01:02:21,não solucionado
7906,23792,DDoS Attack,878,2023-07-31 20:38:50,não solucionado
7906,23793,Ransomware,2075,2023-10-17 20:58:14,solucionado
7907,23794,Account Takeover,1477,2024-03-15 23:43:21,solucionado
7908,23795,Phishing,217,2023-12-11 18:21:56,solucionado
7908,23796,Account Takeover,1647,2025-02-24 11:51:52,solucionado
7908,23797,Account Takeover,1378,2024-12-10 09:26:43,solucionado
7908,23798,SQL Injection,3510,2023-12-24 23:10:53,solucionado
7908,23799,Zero-Day Exploit,2261,2023-10-31 01:30:42,não solucionado
7909,23800,Zero-Day Exploit,3412,2024-05-29 21:21:56,solucionado
7909,23801,DDoS Attack,1794,2024-03-12 00:52:02,solucionado
7910,23802,Account Takeover,1001,2023-10-18 17:33:23,solucionado
7910,23803,DDoS Attack,2811,2025-01-07 11:33:35,não solucionado
7910,23804,Phishing,1704,2025-02-17 14:13:35,não solucionado
7910,23805,Account Takeover,1843,2023-07-18 10:32:35,solucionado
7910,23806,Phishing,2174,2024-01-16 08:00:03,não solucionado
7911,23807,Ransomware,3205,2025-04-19 08:49:09,não solucionado
7911,23808,Malware Detection,717,2025-01-08 18:03:15,não solucionado
7911,23809,Phishing,2697,2024-03-21 11:03:50,não solucionado
7912,23810,Malware Detection,1661,2023-09-06 17:46:35,solucionado
7912,23811,Zero-Day Exploit,1319,2023-05-03 03:42:11,solucionado
7912,23812,Zero-Day Exploit,1081,2023-11-24 19:35:41,solucionado
7912,23813,DDoS Attack,611,2024-08-29 00:44:58,solucionado
7912,23814,DDoS Attack,172,2024-05-11 19:53:22,solucionado
7913,23815,SQL Injection,1727,2024-04-16 17:07:14,solucionado
7913,23816,Zero-Day Exploit,662,2024-09-10 23:30:30,não solucionado
7913,23817,Malware Detection,3079,2024-10-01 14:57:21,solucionado
7914,23818,SQL Injection,1977,2024-07-15 23:10:48,não solucionado
7914,23819,Data Breach,2974,2024-06-23 00:03:05,não solucionado
7914,23820,Zero-Day Exploit,1445,2024-11-30 03:11:53,solucionado
7915,23821,SQL Injection,1368,2024-03-09 17:51:34,solucionado
7916,23822,Data Breach,745,2025-04-25 18:13:28,solucionado
7917,23823,Ransomware,3116,2024-06-30 04:25:09,não solucionado
7917,23824,Malware Detection,927,2023-09-17 19:36:09,não solucionado
7917,23825,Account Takeover,2272,2025-03-01 14:02:45,não solucionado
7918,23826,Zero-Day Exploit,33,2023-12-10 09:08:15,solucionado
7919,23827,Data Breach,1606,2024-01-25 00:09:37,solucionado
7919,23828,SQL Injection,1897,2024-02-15 05:43:03,solucionado
7919,23829,Malware Detection,971,2024-10-13 20:26:34,solucionado
7919,23830,Account Takeover,169,2024-06-05 02:17:06,solucionado
7919,23831,Ransomware,181,2024-06-26 04:38:11,solucionado
7920,23832,SQL Injection,2857,2025-03-03 15:02:37,não solucionado
7920,23833,SQL Injection,2744,2024-10-27 03:07:14,não solucionado
7920,23834,SQL Injection,293,2023-05-10 00:05:09,não solucionado
7920,23835,Ransomware,2457,2024-12-24 04:38:55,solucionado
7920,23836,DDoS Attack,3217,2023-12-04 15:54:25,solucionado
7921,23837,SQL Injection,1739,2024-12-05 03:33:19,solucionado
7922,23838,Data Breach,620,2023-09-02 15:21:43,solucionado
7922,23839,DDoS Attack,795,2024-05-06 15:49:59,solucionado
7922,23840,Account Takeover,2343,2023-05-28 15:21:55,solucionado
7922,23841,Zero-Day Exploit,2887,2024-12-04 13:58:21,não solucionado
7922,23842,DDoS Attack,1846,2023-06-28 11:06:57,não solucionado
7923,23843,SQL Injection,189,2024-08-26 00:28:56,não solucionado
7923,23844,DDoS Attack,141,2023-11-03 13:26:04,não solucionado
7923,23845,Data Breach,3491,2023-07-15 11:40:18,não solucionado
7923,23846,Account Takeover,3094,2023-07-14 21:53:00,não solucionado
7923,23847,Data Breach,1190,2023-12-08 18:24:56,solucionado
7924,23848,DDoS Attack,845,2025-02-28 11:46:58,solucionado
7925,23849,Malware Detection,2493,2023-06-06 10:29:30,não solucionado
7925,23850,Data Breach,1729,2025-01-05 18:35:14,não solucionado
7925,23851,Account Takeover,2396,2023-06-21 08:10:23,não solucionado
7925,23852,Malware Detection,935,2024-02-19 04:25:55,não solucionado
7925,23853,Data Breach,3067,2025-02-18 08:41:09,solucionado
7926,23854,DDoS Attack,1395,2024-10-20 14:07:26,solucionado
7926,23855,Zero-Day Exploit,2511,2023-07-08 08:20:29,não solucionado
7926,23856,Malware Detection,182,2025-01-07 13:55:26,solucionado
7926,23857,Phishing,2640,2023-05-08 03:46:51,solucionado
7926,23858,DDoS Attack,1719,2024-12-19 03:21:35,solucionado
7927,23859,Ransomware,2617,2023-11-27 07:40:10,não solucionado
7927,23860,Data Breach,1656,2023-08-30 12:35:19,não solucionado
7927,23861,DDoS Attack,1263,2024-09-10 03:57:09,solucionado
7927,23862,Zero-Day Exploit,2054,2024-02-27 16:11:07,não solucionado
7928,23863,Malware Detection,1929,2024-01-05 10:32:02,solucionado
7928,23864,SQL Injection,178,2023-10-23 20:06:33,solucionado
7928,23865,SQL Injection,1768,2024-05-17 17:15:47,não solucionado
